universidade,universidade_nome,uf,categoria,nome,palavras_chave,score,pagina,documento_titulo,url
UNIPAMPA,Universidade Federal do Pampa,RS,federal,Introdução a Tecnologias,"[""tecnologia"", ""tecnologias""]",6,172,Projeto Pedagógico do Curso (PPC) | Letras – Português ... (anexo),https://dspace.unipampa.edu.br/bitstream/riu/124/8/PPC_Letras%20Portugu%c3%aas_EaD_Jaguar%c3%a3o.pdf
UNIPAMPA,Universidade Federal do Pampa,RS,federal,Introdução a Tecnologias Digitais de Informação,"[""tecnologia"", ""tecnologias"", ""tecnologias digitais""]",6,91,Projeto Pedagógico do Curso (PPC) | Letras – Português ... (anexo),https://dspace.unipampa.edu.br/bitstream/riu/124/8/PPC_Letras%20Portugu%c3%aas_EaD_Jaguar%c3%a3o.pdf
UNIPAMPA,Universidade Federal do Pampa,RS,federal,Introdução às tecnologias de informação e comunicação,"[""tecnologia"", ""tecnologias""]",6,97,Projeto Pedagógico do Curso (PPC) | Letras – Português ... (anexo),https://dspace.unipampa.edu.br/bitstream/riu/124/8/PPC_Letras%20Portugu%c3%aas_EaD_Jaguar%c3%a3o.pdf
UNIPAMPA,Universidade Federal do Pampa,RS,federal,Local de realização do curso: Moodle EaD,"[""ead"", ""moodle""]",6,210,Projeto Pedagógico do Curso (PPC) | Letras – Português ... (anexo),https://dspace.unipampa.edu.br/bitstream/riu/124/8/PPC_Letras%20Portugu%c3%aas_EaD_Jaguar%c3%a3o.pdf
UNIPAMPA,Universidade Federal do Pampa,RS,federal,Pós-graduação Especialização em Mídias na Educação - UFSM,"[""midia"", ""midias""]",6,200,Projeto Pedagógico do Curso (PPC) | Letras – Português ... (anexo),https://dspace.unipampa.edu.br/bitstream/riu/124/8/PPC_Letras%20Portugu%c3%aas_EaD_Jaguar%c3%a3o.pdf
UNIPAMPA,Universidade Federal do Pampa,RS,federal,Titulação Mestre em tecnologias educacionais em rede,"[""tecnologia"", ""tecnologias"", ""tecnologias educacionais""]",6,201,Projeto Pedagógico do Curso (PPC) | Letras – Português ... (anexo),https://dspace.unipampa.edu.br/bitstream/riu/124/8/PPC_Letras%20Portugu%c3%aas_EaD_Jaguar%c3%a3o.pdf
UNIPAMPA,Universidade Federal do Pampa,RS,federal,Acessibilidade e Inclusão Digital,"[""digital""]",4,104,Projeto Pedagógico do Curso (PPC) | Letras – Português ... (anexo),https://dspace.unipampa.edu.br/bitstream/riu/124/9/PPC_Letras_Portugues_EaD_Jaguarao_2017_atualizado_2020.pdf
UNIPAMPA,Universidade Federal do Pampa,RS,federal,Acessibilidade e inclusão digital Obrigatório 3  teóricas,"[""digital""]",4,56,Projeto Pedagógico do Curso (PPC) | Letras – Português ... (anexo),https://dspace.unipampa.edu.br/bitstream/riu/124/4/PPC_Letras%20Portugu%c3%aas%20EaD_Jaguar%c3%a3o.pdf
UNIPAMPA,Universidade Federal do Pampa,RS,federal,"Bagé; Ciências Exatas - Licenciatura, Curso Superior de Tecnologia em Mineração, Geologia","[""tecnologia""]",4,20,Projeto Pedagógico do Curso (PPC) | Letras – Português ... (anexo),https://dspace.unipampa.edu.br/bitstream/riu/124/8/PPC_Letras%20Portugu%c3%aas_EaD_Jaguar%c3%a3o.pdf
UNIPAMPA,Universidade Federal do Pampa,RS,federal,Cursos de informática,"[""informatica""]",4,62,PDF Ministério Da Educação Universidade Federal Do Pampa Campus Bagé,https://cursos.unipampa.edu.br/cursos/letrasportugueseliteraturas/files/2025/05/ppc-2019.pdf
UNIPAMPA,Universidade Federal do Pampa,RS,federal,"Câmpus São Borja : Ciências Humanas, Geografia EaD/UAB e História EaD/UAB","[""ead""]",4,15,PDF UNIVERSIDADE FEDERAL DO PAMPA Câmpus Bag,https://cursos.unipampa.edu.br/cursos/letrasportugueseliteraturas/files/2025/05/ppc-2022-atualizado-2025.pdf
